Date,AU200_AUD,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,BCO_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CH20_CHF,CHF_HKD,CHF_JPY,CHF_ZAR,CORN_USD,DE10YB_EUR,DE30_EUR,EU50_EUR,EUR_AUD,EUR_CAD,EUR_CHF,EUR_CZK,EUR_DKK,EUR_GBP,EUR_HKD,EUR_HUF,EUR_JPY,EUR_NOK,EUR_NZD,EUR_PLN,EUR_SEK,EUR_SGD,EUR_TRY,EUR_USD,EUR_ZAR,FR40_EUR,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_PLN,GBP_SGD,GBP_USD,GBP_ZAR,HK33_HKD,HKD_JPY,JP225_USD,NAS100_USD,NATGAS_USD,NL25_EUR,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SG30_SGD,SGD_CHF,SGD_HKD,SGD_JPY,SOYBN_USD,SPX500_USD,SUGAR_USD,TRY_JPY,UK100_GBP,UK10YB_GBP,US2000_USD,US30_USD,USB02Y_USD,USB05Y_USD,USB10Y_USD,USB30Y_USD,USD_CAD,USD_CHF,USD_CNH,USD_CZK,USD_DKK,USD_HKD,USD_HUF,USD_INR,USD_JPY,USD_MXN,USD_NOK,USD_PLN,USD_SAR,USD_SEK,USD_SGD,USD_THB,USD_TRY,USD_ZAR,WHEAT_USD,WTICO_USD,XAG_AUD,XAG_CAD,XAG_CHF,XAG_EUR,XAG_GBP,XAG_HKD,XAG_JPY,XAG_NZD,XAG_SGD,XAG_USD,XAU_AUD,XAU_CAD,XAU_CHF,XAU_EUR,XAU_GBP,XAU_HKD,XAU_JPY,XAU_NZD,XAU_SGD,XAU_USD,XAU_XAG,XCU_USD,XPD_USD,XPT_USD,ZAR_JPY
2011-03-13,4574.1,0.98371,0.931605,7.85662,82.3725,1.36604,1.27844,1.00839,113.266,0.947075,7.986935,83.7325,1.2997,6274.5,8.43323,88.4175,7.39988,6.633,123.5,6876.3,2560.2,1.387165,1.364595,1.292305,24.33595,7.45868,0.86515,10.898585,272.131,114.2635,7.84281,1.89491,4.03868,8.88402,1.773485,2.19789,1.39883,9.563675,3883.7,1.60333,1.57723,1.493695,12.59661,132.0705,2.190255,4.668115,2.04987,1.61676,11.05356,23243.8,10.484,9290.4,2280.8,3.98,356.724,0.72011,0.68202,5.751245,60.2995,0.935905,0.73818,356.39,0.728695,6.14534,64.4295,13.192,1289.5,0.29488,51.9895,5769.5,119.092,791.673,11926.9,109.715,118.727,121.292,121.956,0.9755,0.923875,6.5675,17.39871,5.332155,7.79125,194.535,45.855,81.687,11.92349,5.60683,2.8872,3.75062,6.35103,1.267855,30.339,1.57105,6.83678,6.985,99.35,35.522,34.9415,33.0935,25.6055,22.155,279.076,2925.8,48.525,45.4135,35.819,1411.235,1388.155,1314.695,1017.285,880.165,11087.105,116242.0,1927.782,1804.185,1423.02,39.7295,4.17934,750.0,1764.0,11.949
2011-03-14,4517.1,0.97438,0.90631,7.729125,79.9205,1.35473,1.269635,0.991215,110.268,0.930135,7.932515,82.0225,1.30293,6074.7,8.5281,88.1815,7.631205,6.318,124.424,6628.5,2502.1,1.411035,1.37489,1.2788,24.39227,7.45874,0.86877,10.90588,274.176,112.7685,7.90381,1.911575,4.05264,8.94839,1.791465,2.21139,1.398615,9.75885,3765.9,1.62406,1.5825,1.471935,12.552655,129.7975,2.2002,4.66462,2.06194,1.609805,11.23306,22538.4,10.342,8864.0,2251.5,3.947,347.181,0.719225,0.669015,5.705135,58.9915,0.93714,0.73165,346.76,0.71384,6.087355,62.9495,12.668,1276.7,0.27919,50.994,5676.1,119.475,785.662,11806.2,109.767,118.932,121.706,122.763,0.982995,0.914345,6.5705,17.4405,5.33289,7.797625,196.022,46.0,80.6315,12.02563,5.65128,2.89766,3.75057,6.39792,1.280885,30.426,1.58089,6.9776,6.519,97.9,34.609,33.723,31.3675,24.5285,21.31,267.494,2766.15,46.8865,43.94,34.3045,1407.48,1371.405,1275.65,997.505,866.665,10878.665,112494.0,1906.8205,1787.035,1395.125,40.67,4.12978,710.5,1708.0,11.5555
2011-03-15,4512.2,0.976415,0.895965,7.687725,79.0845,1.349525,1.263065,0.985765,111.021,0.91763,7.874015,80.9915,1.29375,5996.1,8.58079,88.265,7.7422,6.269,124.904,6519.7,2463.1,1.41284,1.379565,1.265895,24.4085,7.45846,0.86969,10.862475,273.905,111.7355,7.90828,1.90667,4.08393,9.01925,1.78459,2.21433,1.39285,9.801255,3697.1,1.62464,1.58626,1.455565,12.490035,128.4775,2.192335,4.696275,2.05198,1.601545,11.269185,22600.4,10.2865,8583.0,2223.8,3.925,344.088,0.72351,0.663955,5.69717,58.601,0.93597,0.730505,348.05,0.70934,6.086985,62.61,12.728,1266.6,0.27336,50.4645,5594.2,119.968,785.857,11700.4,109.787,119.185,122.168,123.76,0.99044,0.90886,6.5725,17.52354,5.354795,7.79874,196.645,45.99,80.221,12.08474,5.6779,2.93201,3.75052,6.4753,1.281275,30.403,1.58958,7.03676,6.467,97.868,35.142,34.3105,31.4825,24.8705,21.631,270.1635,2778.95,47.424,44.386,34.642,1420.605,1386.99,1272.735,1005.4,874.4,10921.2,112339.5,1917.0565,1794.27,1400.38,40.423,4.19227,718.5,1724.5,11.4
2011-03-16,4557.2,0.968795,0.88463,7.659805,77.489,1.36912,1.25463,0.9817,114.03,0.913235,7.90713,79.994,1.29512,6079.4,8.658725,87.6055,7.87374,6.424,124.1,6655.8,2510.0,1.427535,1.383005,1.26287,24.38085,7.45825,0.86853,10.93444,273.837,110.6345,7.93515,1.95443,4.06462,8.98129,1.790945,2.22318,1.401385,9.943415,3782.8,1.64365,1.59243,1.45404,12.58999,127.38,2.250395,4.68005,2.06214,1.613565,11.44895,22156.7,10.118,8883.5,2239.5,4.087,348.944,0.70763,0.64612,5.594575,56.605,0.916365,0.717015,346.43,0.705115,6.105195,61.774,13.205,1274.3,0.28346,49.7575,5684.8,119.361,787.452,11758.7,109.682,118.815,121.748,123.051,0.98678,0.901125,6.571,17.39726,5.322005,7.802595,195.375,45.9105,78.946,12.09711,5.66228,2.90026,3.75052,6.40879,1.27798,30.276,1.58623,7.09532,6.902,100.353,34.7205,33.635,30.7145,24.3215,21.1235,265.9515,2690.5,47.5365,43.5605,34.085,1427.345,1382.715,1262.695,999.895,868.415,10933.31,110622.5,1954.2555,1790.76,1401.24,41.11,4.33978,711.0,1694.5,11.1275
2011-03-17,4642.1,0.979715,0.89629,7.76248,80.64,1.36216,1.266745,0.995095,113.86,0.91501,7.92396,82.321,1.29321,6040.2,8.66032,89.978,7.78379,6.857,123.893,6641.2,2488.6,1.424365,1.39547,1.27675,24.44078,7.45742,0.873035,11.05692,272.398,114.8765,7.90745,1.940225,4.06959,8.92115,1.80446,2.2373,1.41742,9.93769,3766.1,1.63153,1.598415,1.462415,12.66474,131.5805,2.22234,4.660875,2.066815,1.62353,11.382745,22239.7,10.391,9184.0,2226.2,4.151,347.069,0.71922,0.65804,5.69883,59.1995,0.93002,0.73055,346.01,0.707555,6.127265,63.6665,13.556,1283.5,0.29017,51.346,5708.3,119.754,790.948,11877.7,109.726,118.839,121.69,123.037,0.98445,0.900745,6.571,17.2428,5.261305,7.80074,192.193,45.785,81.0495,12.06434,5.57891,2.87098,3.75042,6.29412,1.27304,30.284,1.57822,7.01138,7.117,100.597,35.2715,34.5515,31.6135,24.763,21.6195,273.787,2844.9,48.0435,44.681,35.0975,1424.73,1395.73,1277.02,1000.245,873.265,11059.42,114909.5,1940.674,1804.88,1417.74,40.394,4.33074,725.5,1718.0,11.5605
2011-03-20,4686.4,0.982595,0.90959,7.836535,81.3825,1.36976,1.27294,1.00491,115.149,0.925675,7.9751,82.8165,1.295395,6190.6,8.61509,89.4675,7.675125,6.817,123.483,6812.9,2540.2,1.413365,1.3888,1.28557,24.46557,7.45693,0.87098,11.07566,271.297,115.017,7.88494,1.935865,4.02685,8.91702,1.79904,2.23917,1.420275,9.866795,3872.0,1.622675,1.59452,1.476045,12.716415,132.0585,2.22277,4.62346,2.065525,1.630675,11.32832,22601.6,10.386,9529.0,2264.9,4.145,354.007,0.71739,0.66405,5.72111,59.415,0.92923,0.73364,358.41,0.71461,6.15574,63.933,13.43,1299.8,0.29068,51.369,5785.7,119.579,808.542,12045.4,109.647,118.534,121.343,122.775,0.977825,0.905185,6.5625,17.22579,5.250325,7.79825,190.997,45.77,80.9835,11.96299,5.55162,2.83521,3.75032,6.27837,1.266685,30.255,1.57638,6.9471,7.073,102.08,35.7735,35.1535,32.541,25.312,22.0455,280.3415,2911.35,49.006,45.5365,35.9495,1421.05,1396.33,1292.63,1005.47,875.74,11136.14,115652.0,1946.541,1808.825,1428.03,39.722,4.288,738.0,1740.7,11.6585
2011-03-21,4666.6,0.990105,0.91286,7.879685,81.8805,1.364415,1.277345,1.011155,115.488,0.92206,7.95939,82.7035,1.29026,6177.7,8.631485,89.6955,7.62951,6.748,123.225,6781.7,2531.7,1.40514,1.39118,1.282815,24.41482,7.45735,0.86765,11.072465,270.322,115.0615,7.91466,1.917215,4.03459,8.95335,1.79494,2.22286,1.420865,9.78727,3863.9,1.61946,1.603315,1.478425,12.76084,132.6045,2.209525,4.649865,2.068575,1.637525,11.27972,22800.5,10.391,9538.7,2258.9,4.182,353.693,0.725625,0.669095,5.77552,60.0145,0.936185,0.74112,358.82,0.714685,6.16827,64.1015,13.381,1297.0,0.28205,51.7565,5763.5,118.942,807.135,12024.6,109.581,118.189,120.891,122.571,0.979065,0.90283,6.5545,17.18386,5.248445,7.79276,190.232,45.65,80.9765,11.98023,5.57026,2.83953,3.75042,6.30133,1.263255,30.205,1.56429,6.88815,6.96,103.37,35.851,35.49,32.728,25.5135,22.137,282.48,2935.35,48.911,45.794,36.249,1409.085,1394.97,1286.325,1002.755,870.095,11103.145,115380.0,1922.469,1799.93,1424.8,39.305,4.313,732.5,1735.5,11.7545
2011-03-22,4656.8,0.992195,0.91916,7.88974,81.8405,1.36582,1.28011,1.01239,115.978,0.926385,7.95219,82.481,1.29028,6217.3,8.58351,89.04,7.62242,6.811,123.412,6799.9,2552.6,1.395225,1.38435,1.282505,24.4055,7.45716,0.869135,11.00834,269.11,114.1875,7.89322,1.905615,4.03403,8.94226,1.786025,2.19842,1.41256,9.775175,3886.5,1.60539,1.592835,1.475565,12.666265,131.3795,2.192595,4.641215,2.055075,1.6253,11.24753,22806.6,10.372,9458.2,2259.7,4.319,357.371,0.726465,0.67304,5.777085,59.9215,0.937325,0.7413,361.44,0.718065,6.16371,63.9305,13.437,1293.7,0.28107,51.9395,5798.7,119.344,806.028,12043.9,109.578,118.213,120.896,122.557,0.980005,0.907925,6.5525,17.27761,5.279195,7.793185,190.503,45.59,80.834,11.99717,5.58819,2.85566,3.75042,6.33063,1.264405,30.27,1.55617,6.92028,6.949,105.078,36.72,36.432,33.752,26.3185,22.874,289.7235,3004.7,50.1485,47.0065,37.177,1422.06,1410.915,1307.16,1019.245,885.82,11220.22,116381.0,1942.2685,1820.395,1439.745,38.7275,4.4285,742.0,1742.0,11.6805
2011-03-23,4741.7,0.997605,0.925835,7.95791,82.6245,1.36094,1.28718,1.021045,115.168,0.928105,7.97761,82.826,1.29034,6274.2,8.59512,89.243,7.56702,6.909,123.356,6932.7,2577.5,1.3882,1.3849,1.285315,24.52988,7.45723,0.880295,11.04721,267.085,114.7065,7.86653,1.88931,4.02326,8.95644,1.78686,2.20027,1.41742,9.72633,3938.0,1.577095,1.573285,1.460155,12.54998,130.3085,2.14635,4.570355,2.029975,1.610235,11.0494,22924.6,10.383,9533.1,2303.4,4.245,360.5,0.733035,0.680315,5.847125,60.7135,0.94572,0.75024,367.34,0.7193,6.182955,64.1925,13.331,1307.4,0.28407,52.129,5889.9,119.111,813.026,12154.8,109.528,118.056,120.649,122.133,0.97697,0.90678,6.5595,17.30531,5.261075,7.793885,188.41,45.375,80.924,11.95835,5.54988,2.83828,3.75042,6.31858,1.260645,30.24,1.55221,6.86185,7.123,104.398,36.691,36.602,33.9705,26.4295,23.2655,291.9835,3031.1,49.934,47.228,37.463,1408.485,1404.96,1303.995,1014.555,893.07,11208.02,116377.5,1916.879,1812.875,1438.05,38.3875,4.4265,753.5,1760.5,11.7925
2011-03-24,4749.8,1.00628,0.941795,7.98109,83.436,1.35761,1.292125,1.02407,115.427,0.935955,7.931505,82.9135,1.28416,6307.7,8.474325,88.5925,7.467835,6.899,123.028,6948.9,2581.2,1.373515,1.38214,1.293675,24.53612,7.45734,0.878145,10.962525,266.533,114.604,7.88703,1.86473,4.01365,8.98691,1.77485,2.18662,1.406625,9.660315,3946.2,1.56415,1.573915,1.473115,12.483625,130.5025,2.123425,4.57057,2.021075,1.6018,11.000545,23172.6,10.453,9507.7,2325.4,4.259,362.183,0.74122,0.69375,5.87879,61.461,0.951765,0.75432,368.65,0.728875,6.176845,64.575,13.428,1318.4,0.28905,52.4095,5904.9,118.848,827.229,12234.4,109.376,117.585,120.119,121.614,0.9826,0.91966,6.56,17.44307,5.301675,7.793495,189.49,45.27,81.4775,11.97703,5.60686,2.85353,3.75032,6.38918,1.26175,30.267,1.55428,6.86787,7.091,104.143,36.152,36.376,34.0475,26.3205,23.1135,288.5315,3016.25,49.078,46.7125,37.022,1392.11,1400.83,1311.135,1013.53,890.045,11111.005,116155.5,1890.022,1798.81,1425.68,38.513,4.419,751.5,1751.5,11.864
2011-03-27,4760.2,1.004025,0.943495,8.01667,83.9805,1.364325,1.29694,1.027815,115.416,0.93979,7.98539,83.646,1.291755,6305.3,8.49652,89.002,7.47666,6.767,122.932,6933.1,2583.0,1.37167,1.37713,1.294265,24.54883,7.45673,0.8803,10.99671,267.343,115.196,7.87484,1.871395,3.99344,8.98488,1.779,2.19701,1.409885,9.67668,3949.7,1.558305,1.56443,1.470315,12.49235,130.8605,2.12596,4.53661,2.021,1.60164,10.99313,23069.8,10.476,9441.7,2316.8,4.409,361.994,0.73589,0.691575,5.87616,61.556,0.950605,0.75338,366.06,0.727505,6.181615,64.751,13.443,1316.9,0.28341,52.438,5903.7,118.995,823.508,12241.2,109.367,117.571,120.071,121.667,0.97675,0.91799,6.5625,17.41142,5.288865,7.799725,189.617,45.43,81.7045,11.95584,5.58512,2.83253,3.75042,6.37293,1.261825,30.293,1.55804,6.8635,7.132,103.726,36.008,36.1495,33.975,26.2515,23.1075,288.6665,3023.8,49.1235,46.7005,37.0095,1382.265,1387.675,1304.2,1007.67,887.02,11081.0,116078.5,1885.7615,1792.695,1420.695,38.3885,4.3495,739.5,1728.0,11.9035
2011-03-28,4792.3,1.001265,0.945145,7.994205,84.5665,1.357625,1.29515,1.025945,115.106,0.943955,7.984465,84.46,1.29357,6310.5,8.458535,89.477,7.45721,6.614,122.452,6933.4,2581.6,1.372595,1.374295,1.29726,24.55154,7.45786,0.880885,10.972785,267.895,116.0765,7.90276,1.86343,3.99615,8.94632,1.77761,2.19709,1.408205,9.67383,3965.5,1.55825,1.560145,1.472685,12.45671,131.7745,2.11542,4.536825,2.01808,1.598645,10.981945,23068.9,10.578,9511.5,2319.1,4.226,363.428,0.7375,0.696175,5.8888,62.2915,0.954015,0.755725,366.54,0.72976,6.173225,65.297,13.422,1316.6,0.28358,52.8365,5933.8,118.651,825.803,12261.5,109.278,117.359,119.777,120.991,0.9759,0.921205,6.5615,17.43492,5.296005,7.79204,190.227,45.42,82.4275,11.96386,5.61165,2.8378,3.75032,6.35298,1.262345,30.336,1.56,6.86962,7.153,103.5,35.973,36.0175,33.997,26.208,23.086,287.578,3042.55,48.836,46.589,36.9065,1380.91,1382.56,1305.115,1006.065,886.2,11039.365,116788.0,1874.69,1788.425,1416.75,38.388,4.3465,743.5,1746.0,11.998
2011-03-29,4857.2,1.003625,0.94956,8.041725,85.5375,1.3536,1.30409,1.033115,115.346,0.9462,8.0133,85.2255,1.2994,6371.3,8.468925,90.0815,7.401995,6.64,122.467,7065.8,2598.4,1.3674,1.372375,1.298405,24.54719,7.45755,0.879965,10.996005,266.587,116.9625,7.87522,1.85089,4.01899,8.93268,1.783135,2.19353,1.41265,9.61037,4017.5,1.553975,1.55955,1.475575,12.4966,132.9195,2.103415,4.56706,2.026445,1.60543,10.92198,23394.0,10.638,9816.9,2337.6,4.263,366.26,0.741445,0.701525,5.940955,63.1925,0.963455,0.76323,373.23,0.728155,6.16675,65.594,13.502,1331.6,0.28282,53.3265,5970.6,118.408,836.803,12364.3,109.322,117.525,120.034,121.419,0.97138,0.91912,6.5555,17.37619,5.278965,7.78396,188.705,45.3045,82.797,11.92077,5.57434,2.84506,3.75032,6.32332,1.262265,30.337,1.55256,6.80332,7.117,103.941,36.2605,36.392,34.434,26.5205,23.336,291.6145,3102.1,49.0815,47.289,37.463,1378.195,1383.115,1308.715,1007.96,886.915,11083.365,117898.0,1865.593,1797.305,1423.875,38.0095,4.2765,757.0,1759.0,12.168
2011-03-30,4858.4,1.00461,0.948595,8.055285,85.7915,1.355805,1.30534,1.035835,117.085,0.944365,8.019005,85.399,1.29939,6324.0,8.491785,90.448,7.392285,6.899,122.311,7064.5,2573.7,1.36994,1.37626,1.29951,24.53059,7.4559,0.88333,11.035285,266.056,117.5315,7.84293,1.85742,4.02886,8.95133,1.788255,2.19084,1.419045,9.60684,3990.0,1.550945,1.55806,1.471185,12.49359,133.0625,2.1029,4.56063,2.024575,1.60657,10.87622,23480.3,10.65,9741.4,2336.5,4.315,364.55,0.740965,0.699635,5.94117,63.2785,0.96277,0.76398,372.91,0.7267,6.171125,65.727,13.988,1330.7,0.27978,53.6435,5928.6,118.095,840.099,12358.5,109.358,117.564,120.071,121.563,0.96977,0.915775,6.5455,17.28602,5.254155,7.77656,187.478,45.305,82.828,11.89896,5.52682,2.83893,3.75042,6.30803,1.260185,30.25,1.54403,6.76984,7.463,105.474,36.419,36.5845,34.547,26.585,23.4825,293.3675,3124.8,49.3745,47.5395,37.7245,1388.02,1394.265,1316.665,1013.185,894.93,11180.91,119087.5,1881.8965,1811.86,1437.77,38.1145,4.3095,764.5,1776.5,12.232
2011-03-31,4885.4,1.000545,0.961205,8.074275,87.353,1.35493,1.308305,1.037995,118.245,0.96072,8.07018,87.3075,1.30776,6398.0,8.40044,90.8805,7.22949,7.313,122.114,7176.5,2610.8,1.369355,1.370085,1.31625,24.4755,7.45635,0.882175,11.056745,265.402,119.6155,7.81,1.8553,4.02132,8.94104,1.791595,2.17697,1.42141,9.515575,4029.2,1.55221,1.553125,1.492045,12.53327,135.5995,2.103285,4.55831,2.03077,1.611225,10.78634,23802.2,10.819,9866.4,2355.3,4.237,367.084,0.738465,0.70937,5.95901,64.4765,0.9655,0.766065,375.73,0.73467,6.170555,66.7685,13.776,1337.2,0.28565,54.952,6004.6,117.932,848.297,12401.9,109.253,117.274,119.761,121.328,0.963885,0.92599,6.547,17.21811,5.24587,7.77872,186.705,45.045,84.156,11.83401,5.49461,2.82902,3.75042,6.29022,1.260415,30.27,1.53145,6.69437,7.404,106.889,36.305,36.3245,34.8985,26.5115,23.39,293.1465,3171.55,49.1935,47.4995,37.6855,1374.21,1374.955,1320.9,1003.58,885.34,11096.305,120056.5,1862.157,1797.94,1426.495,37.854,4.2585,770.5,1774.5,12.5705
2011-04-03,4899.9,1.002075,0.95553,8.045645,86.9385,1.34923,1.30492,1.035245,120.144,0.95355,8.02914,86.7595,1.302305,6389.4,8.420445,90.9885,7.271345,7.572,122.139,7173.7,2601.5,1.37318,1.375985,1.312065,24.43881,7.45733,0.882045,11.048135,264.885,119.381,7.81229,1.85278,4.02476,8.97949,1.791905,2.17959,1.42158,9.54079,4027.8,1.556785,1.55997,1.487455,12.52508,135.3445,2.10052,4.5634,2.031465,1.61162,10.81612,24145.0,10.807,9770.3,2332.4,4.236,367.745,0.74266,0.70817,5.96286,64.434,0.96716,0.76725,376.06,0.732225,6.16599,66.6255,13.739,1333.2,0.28666,54.7755,6016.4,117.818,847.978,12385.6,109.354,117.637,120.201,121.792,0.96794,0.92296,6.541,17.19276,5.245795,7.77173,186.321,44.846,83.98,11.85945,5.49505,2.83121,3.75042,6.3167,1.260485,30.215,1.53301,6.71116,7.658,107.657,37.179,37.2535,35.523,27.075,23.8815,299.1185,3232.35,50.1635,48.5135,38.48803,1384.66,1387.475,1323.055,1008.345,889.455,11140.445,120390.5,1868.233,1806.815,1433.458,37.2425,4.2555,786.5,1785.5,12.512
2011-04-05,4937.1,1.000045,0.957545,8.103115,88.8985,1.33963,1.313885,1.04249,121.983,0.957445,8.10254,88.897,1.313735,6410.0,8.462445,92.845,7.27801,7.561,121.534,7214.1,2617.8,1.37393,1.374,1.3156,24.41658,7.45765,0.87784,11.13258,263.95,122.1455,7.81988,1.8406,3.97306,9.02522,1.805015,2.16749,1.43224,9.573925,4034.0,1.56511,1.565265,1.498675,12.682055,139.1445,2.096695,4.525945,2.05629,1.631585,10.906545,24261.8,10.973,9679.5,2323.1,4.103,368.369,0.74652,0.71474,6.04859,66.361,0.980715,0.77815,378.24,0.728815,6.16789,67.6705,13.703,1334.1,0.27393,56.353,6037.9,117.514,849.766,12417.2,109.246,117.151,119.409,120.377,0.95931,0.91851,6.5365,17.04749,5.20681,7.772845,184.29,44.65,85.2835,11.79252,5.45992,2.77394,3.75032,6.30145,1.26028,30.15,1.51319,6.68463,7.647,107.765,37.7525,37.755,36.1495,27.479,24.1215,305.9095,3356.45,50.575,49.6005,39.35631,1396.93,1397.015,1337.59,1016.775,892.54,11319.31,124195.5,1871.4425,1835.3,1456.263,37.0015,4.37,795.5,1812.5,12.7565
2011-04-06,4930.2,1.003505,0.95982,8.130065,88.924,1.34532,1.319775,1.046245,122.443,0.95653,8.102165,88.6105,1.315265,6449.5,8.47013,92.647,7.275455,7.644,121.59,7208.9,2628.6,1.36676,1.371575,1.31183,24.4477,7.45715,0.87635,11.111725,264.562,121.5405,7.81702,1.83877,3.96917,9.02231,1.803765,2.16039,1.42995,9.54412,4039.3,1.55955,1.56502,1.496925,12.679235,138.6835,2.098155,4.529055,2.05819,1.63167,10.89061,24268.2,10.937,9594.0,2338.9,4.008,367.756,0.7459,0.71345,6.04289,66.101,0.980965,0.77765,378.01,0.727285,6.16048,67.38,13.613,1336.2,0.27092,56.2565,6035.3,117.493,852.761,12403.4,109.267,117.042,119.147,119.67,0.95909,0.917425,6.537,17.09724,5.21493,7.77071,185.014,44.6,84.995,11.78675,5.46676,2.77584,3.75059,6.30935,1.261435,30.073,1.51033,6.67468,7.605,109.432,37.7665,37.896,36.25,27.6335,24.218,307.046,3358.55,50.8125,49.8435,39.5132,1391.355,1396.065,1335.45,1017.97,892.14,11311.41,123719.5,1871.8535,1836.175,1455.647,36.839,4.4175,778.5,1778.0,12.7305
2011-04-07,4960.3,1.008245,0.960305,8.18177,89.5315,1.34747,1.324365,1.053455,126.123,0.95252,8.115325,88.802,1.31361,6430.5,8.519985,93.238,7.3021,7.623,121.031,7212.1,2628.2,1.368975,1.38024,1.31461,24.45454,7.45746,0.88226,11.200615,263.537,122.5685,7.79216,1.8446,3.95981,8.97268,1.81302,2.17797,1.44215,9.59974,4051.6,1.55173,1.56447,1.490045,12.695605,138.9235,2.090835,4.48811,2.05501,1.63464,10.88083,24394.5,10.944,9769.0,2327.1,3.97,366.395,0.74827,0.7127,6.07216,66.4505,0.982895,0.78183,379.9,0.725105,6.177415,67.6045,13.76,1332.4,0.26279,56.2755,6051.8,117.028,843.349,12389.5,109.248,117.003,119.089,119.53,0.95703,0.911575,6.522,16.95691,5.171015,7.766605,182.737,44.46,84.99,11.7406,5.40311,2.74551,3.75054,6.22139,1.257165,30.028,1.50997,6.65641,7.658,111.688,38.42,38.7355,36.895,28.0665,24.7605,314.3605,3440.1,51.77,50.885,40.47599,1397.115,1408.575,1341.68,1020.58,900.39,11431.075,125088.5,1882.5615,1850.295,1471.824,36.364,4.504,797.0,1808.5,12.7665
2011-04-10,4981.7,1.004705,0.95249,8.16985,88.9895,1.345795,1.320545,1.051565,125.002,0.948015,8.131915,88.576,1.31445,6397.8,8.577675,93.432,7.355265,7.735,120.885,7191.4,2619.9,1.37323,1.379635,1.307965,24.40709,7.45736,0.88206,11.21877,265.165,122.1895,7.84483,1.84799,3.97146,9.02294,1.81337,2.18701,1.444,9.620605,4027.3,1.556825,1.56417,1.482795,12.719045,138.5375,2.09511,4.50248,2.05581,1.637105,10.906605,24320.0,10.891,9657.9,2307.8,4.07,365.806,0.746555,0.70772,6.070795,66.123,0.981265,0.78137,375.98,0.721255,6.18716,67.389,13.601,1325.9,0.26551,55.8705,6040.9,117.065,833.625,12379.2,109.247,117.075,119.199,119.427,0.9554,0.90575,6.527,16.90313,5.16443,7.76923,183.633,44.83,84.627,11.75227,5.4329,2.7503,3.75059,6.24882,1.255795,30.075,1.51434,6.66233,7.855,110.429,38.7415,38.925,36.8995,28.2125,24.885,316.531,3447.95,52.1415,51.161,40.7416,1394.575,1401.085,1328.3,1015.575,895.785,11393.47,124098.5,1876.814,1841.605,1466.486,35.9965,4.46,795.5,1801.5,12.6995
2011-04-11,4885.0,1.006565,0.938725,8.141445,87.703,1.33368,1.31802,1.047325,121.081,0.932655,8.088905,87.1295,1.3096,6323.3,8.672845,93.423,7.513095,7.564,121.313,7110.8,2587.1,1.38298,1.392045,1.298265,24.41897,7.45827,0.89002,11.25957,266.364,121.2905,7.91697,1.84444,3.98598,9.11368,1.82283,2.20565,1.448445,9.753915,3977.7,1.55386,1.564025,1.458675,12.65077,136.2735,2.072235,4.47853,2.04803,1.62741,10.95942,23937.9,10.772,9547.4,2294.2,4.046,360.895,0.7547,0.70388,6.105045,65.7575,0.98834,0.78534,371.61,0.71223,6.177035,66.5385,13.235,1313.8,0.26242,54.9915,5973.9,117.89,822.713,12255.9,109.361,117.547,119.896,120.484,0.961015,0.89631,6.529,16.85893,5.14919,7.77356,183.894,45.02,83.7365,11.81664,5.46562,2.75185,3.75045,6.29214,1.25846,30.145,1.52253,6.73406,7.476,106.035,38.341,38.5905,35.9905,27.7235,24.673,312.1545,3362.35,51.131,50.535,40.15598,1387.875,1396.84,1302.785,1003.48,893.135,11298.875,121715.5,1850.792,1829.175,1453.501,36.198,4.3805,781.5,1785.5,12.431
2011-04-12,4889.1,1.011285,0.939535,8.15753,87.9245,1.329875,1.317825,1.049115,121.301,0.92907,8.06684,86.9425,1.303095,6312.4,8.68281,93.5865,7.58653,7.512,121.58,7160.0,2594.8,1.377355,1.392905,1.29398,24.39555,7.4584,0.88819,11.23582,267.088,121.1075,7.87809,1.831685,3.96673,9.04725,1.815155,2.19939,1.445005,9.817545,3981.5,1.550765,1.56824,1.456955,12.65068,136.3535,2.06231,4.465615,2.043685,1.626965,11.052945,24091.2,10.778,9612.2,2301.7,4.105,361.081,0.76045,0.706465,6.13412,66.114,0.99093,0.78889,375.32,0.712915,6.190035,66.719,13.248,1312.0,0.25303,55.059,5989.4,117.909,817.504,12238.1,109.413,117.626,119.996,120.565,0.9639,0.89552,6.5245,16.88276,5.16157,7.77563,184.836,44.9,83.8085,11.80711,5.45186,2.74529,3.75044,6.26111,1.256135,30.159,1.52177,6.79389,7.335,105.66,38.376,38.808,36.054,27.8625,24.7465,313.059,3374.15,51.0355,50.574,40.26151,1386.68,1402.325,1302.84,1006.81,894.21,11312.335,121928.5,1844.166,1827.45,1454.844,36.1345,4.2945,772.5,1786.5,12.335
